1,5,8.25,2.25,1,German,Statistics
0,5,9.47,2.29,1,Computer Science,Data Science
1,2,8.12,1.69,0,Chemistry,Fine Arts
1,3,6.2,2.87,1,Computer Science,Electrical Engineering
1,4,9.87,2.73,1,Fine Arts,Computer Science
1,2,8.83,3.45,1,Chemistry,Astrophysics
0,3,5.8,2.9,1,Journalism,Data Science
1,3,6.98,3.91,0,Sports Management,Astronomy
0,3,5.25,1.69,0,Data Science,Fine Arts
0,4,8.25,3.42,1,Spanish,Math
1,2,5.56,3.01,1,Religious Studies,Fine Arts
0,3,6.11,3.34,0,Astronomy,Chemistry
1,3,6.84,3.35,1,Data Science,Spanish
1,3,6.82,2.34,0,French,Religious Studies
1,3,6.11,1.82,0,Chemistry,Math
0,3,5.85,3.96,1,Religious Studies,Computer Science
1,3,9.96,3.3,1,Chemistry,English
1,2,8.75,3.02,1,Astronomy,Astrophysics
0,3,7.44,2.88,0,Chemistry,Astronomy
1,2,6.54,3.05,1,Sports Management,Journalism
0,5,7.38,2.52,0,Data Science,Fine Arts
0,3,6.17,2.41,0,Spanish,Chemistry
1,3,5.13,3.11,0,Astronomy,Statistics
1,3,5.66,3.75,1,Spanish,Statistics
1,3,5.83,2.28,1,French,French
1,5,6.89,3,0,Biology,Biology
1,4,8.72,1.51,1,Religious Studies,German
0,4,6.56,1.94,1,French,German
1,3,9.29,3.99,1,Fine Arts,Math
1,4,7.44,3.39,0,Astrophysics,French
0,5,5.55,3.76,1,German,French
0,5,5.89,3.75,1,Data Science,Spanish
1,2,7.04,2.99,1,Astronomy,Statistics
1,4,9.71,1.95,0,Data Science,Journalism
1,5,9.81,2.55,0,Chemistry,Biology
0,4,7.04,3.27,0,Chemistry,Electrical Engineering
1,3,5.9,1.85,1,English,Sports Management
1,2,9.98,2.49,1,Data Science,Electrical Engineering
1,2,8.31,2.61,1,Religious Studies,Journalism
1,5,9.35,3.32,1,French,Math
0,4,9.21,2.19,1,Biology,Chemistry
1,3,6.36,2.4,0,Statistics,Astrophysics
0,2,8.04,3.69,0,Religious Studies,Journalism
1,4,7.76,2.12,1,English,Chemistry
0,3,5.14,1.69,1,English,French
1,2,8.14,3.13,1,Statistics,Spanish
0,5,9.98,2.51,1,Spanish,Chemistry
0,2,8.9,3.92,1,English,Astronomy
1,4,9.92,1.86,1,German,Religious Studies
1,2,8.36,3.03,0,Chemistry,Astronomy
0,4,6.26,3.31,0,Journalism,Computer Science
1,3,8.53,3.12,1,English,Chemistry
1,5,6.99,3.77,0,Statistics,Sports Management
1,4,6.38,2.61,1,Electrical Engineering,English
0,5,9.67,1.51,1,Fine Arts,Spanish
1,3,6.81,2.72,0,Sports Management,Sports Management
1,5,5.81,3.35,0,Electrical Engineering,Journalism
1,3,6.97,1.92,1,Data Science,Electrical Engineering
0,3,8.4,3.09,0,Spanish,Spanish
1,3,7.03,3.3,0,Fine Arts,Fine Arts
1,3,7.21,2.75,0,Religious Studies,Journalism
0,2,5.53,3.7,0,English,Spanish
1,4,9.85,2.18,0,French,Spanish
1,3,9.2,3.75,0,Astronomy,French
1,4,9.96,3.02,0,Religious Studies,Electrical Engineering
0,2,9.78,2.35,1,Math,Journalism
0,2,8.9,1.75,0,Astronomy,Astrophysics
1,4,7.89,3.85,1,Fine Arts,French
1,2,5.06,2.91,1,Journalism,Computer Science
0,4,9.63,1.67,0,Data Science,Computer Science
0,3,6.03,3.99,0,Statistics,Computer Science
1,3,8.96,3.72,0,Astronomy,Spanish
1,5,5.17,1.54,0,French,Fine Arts
1,5,5.23,3.46,1,Sports Management,Astrophysics
0,2,7.89,2.31,1,Electrical Engineering,Data Science
1,3,9.93,2.62,0,English,Sports Management
1,5,7.01,1.92,1,Astronomy,Electrical Engineering
1,2,6.31,3.15,1,Math,Astronomy
1,3,7.01,2.23,1,Computer Science,Fine Arts
1,3,6.69,3.54,1,Electrical Engineering,Fine Arts
1,2,8.12,1.91,1,Astronomy,Statistics
1,5,8.78,3.78,1,Statistics,Statistics
1,3,6.15,3.3,1,Fine Arts,Biology
1,5,8.53,2.19,0,Fine Arts,Computer Science
1,4,6.07,3.48,0,Journalism,Religious Studies
1,4,8.67,1.95,0,Astronomy,Fine Arts
1,3,9.55,2.25,1,Fine Arts,Journalism
1,4,5.91,3.44,0,Biology,Sports Management
0,3,6.5,2.74,1,Data Science,Electrical Engineering
1,4,7.17,2.78,1,Biology,English
1,3,6.08,3.97,1,Chemistry,English
0,3,7.34,2.67,0,Astrophysics,Chemistry
1,3,7.46,2.36,1,Biology,Sports Management
0,3,5.86,2.12,0,Spanish,Astrophysics
0,4,6.88,1.55,0,Fine Arts,Astrophysics
0,4,5.4,1.76,1,German,Spanish
1,3,8.67,2.71,0,Math,Sports Management
1,4,7.71,1.57,1,Spanish,English
1,2,5.1,3.59,1,Religious Studies,French
1,5,6.89,3.99,1,Astrophysics,Fine Arts
1,3,7.26,1.9,1,Fine Arts,Religious Studies
0,4,6.51,1.74,1,Sports Management,Spanish
0,3,7.13,3.75,0,Sports Management,Chemistry
1,4,6.93,3.24,0,Journalism,Data Science
1,4,6.29,3.69,1,German,Data Science
0,2,9.28,2.03,0,Fine Arts,Data Science
0,4,9.36,1.63,1,Religious Studies,Electrical Engineering
1,3,6.47,3.52,0,Biology,Sports Management
1,4,7.04,2.62,1,Biology,Data Science
1,4,8.63,2.19,0,Electrical Engineering,Math
0,5,9.85,2.94,1,Astrophysics,Statistics
1,5,6.43,1.55,0,Biology,Data Science
0,2,7.17,3.82,1,French,Sports Management
0,4,7.34,3.23,1,Sports Management,Sports Management
1,3,7.83,3.08,1,Data Science,Math
1,3,5.61,3.16,0,Biology,Spanish
1,5,5.76,3.3,0,Statistics,Astronomy
1,5,5.21,1.75,1,Data Science,German
0,4,5.8,2.63,1,Electrical Engineering,Astronomy
1,5,9.82,3.6,0,Biology,Computer Science
1,2,5.28,3.15,0,French,Biology
1,5,5.52,3.84,0,Computer Science,Religious Studies
1,4,5.14,2.87,1,Data Science,Sports Management
0,5,8.09,2.79,0,Chemistry,Spanish
1,3,6.01,3.87,1,Data Science,Computer Science
1,5,7.82,3.48,1,German,Chemistry
1,2,8.83,2.38,0,Astrophysics,Math
1,5,6.24,1.95,0,Math,French
1,4,8.01,1.57,1,Math,Fine Arts
1,4,5.19,3.41,0,Religious Studies,Spanish
1,3,8.95,2.64,1,French,Journalism
0,4,7.3,2.55,1,Biology,Sports Management
1,2,5.78,3.2,0,German,Biology
1,5,7.47,3.67,0,Religious Studies,Journalism
1,3,8.39,2.14,1,Math,Electrical Engineering
0,3,6.3,1.72,1,Spanish,Astronomy
1,5,8.45,1.76,1,Religious Studies,Astrophysics
1,5,8.67,2.33,1,Math,Sports Management
0,3,9.68,2.4,0,French,Religious Studies
1,5,7.35,2.64,1,Electrical Engineering,Data Science
1,5,7.76,3.46,1,Computer Science,Astrophysics
0,4,5.09,2.95,1,English,Statistics
1,4,5.49,3.39,0,Journalism,Astrophysics
0,3,7.95,2.43,1,Sports Management,Religious Studies
1,3,9.69,1.91,0,Chemistry,Journalism
1,2,6.61,1.96,0,Astronomy,Astrophysics
1,3,5.2,2.17,0,Biology,Computer Science
1,4,9.35,3.18,0,Sports Management,Journalism
0,3,8.49,3.64,1,Biology,German
1,5,8.49,3.16,1,French,English
1,2,7.01,3.56,1,Math,Computer Science
0,2,7.22,2.3,1,Religious Studies,German
1,4,5.72,1.56,1,Religious Studies,German
1,3,5.51,2.14,1,Astrophysics,French
1,4,7.46,1.52,1,Data Science,Sports Management
1,5,5.69,2.62,0,English,Spanish
1,5,6.12,1.84,0,Fine Arts,Biology
1,4,5.05,2.11,0,Math,Biology
0,3,6.79,2.78,0,Astronomy,Statistics
1,4,7.06,3.27,0,Data Science,Journalism
0,3,5.26,2.74,1,Spanish,French
1,3,5.72,1.63,0,Data Science,Biology
1,3,6.51,2.52,0,English,Biology
0,3,8.94,3.54,1,Computer Science,Computer Science
0,5,9.8,3.13,1,Astronomy,German
0,5,5.97,1.96,1,Biology,Astrophysics
1,3,8.48,2.89,1,Astronomy,Math
0,4,6,2.15,1,English,Spanish
0,2,9.36,3.26,1,French,Sports Management
1,4,9.07,3.88,1,Chemistry,Biology
0,4,9.99,2.07,1,French,German
1,3,7.37,3.39,0,German,French
1,5,7.78,2.85,1,Math,Data Science
0,3,8.24,2.08,0,Astrophysics,Biology
1,2,8.72,2.49,1,Astronomy,Math
0,3,5.6,2.3,1,English,Sports Management
1,4,7.15,2.5,0,Computer Science,German
0,3,6.92,2.74,1,Computer Science,Astrophysics
1,2,9.6,2.42,1,Journalism,Religious Studies
0,4,9.4,1.55,1,Journalism,Spanish
0,4,6.46,3.92,0,Statistics,Religious Studies
0,3,5.82,2.27,0,Chemistry,Electrical Engineering
0,3,6.7,2.5,1,Spanish,Spanish
1,3,7.02,1.67,1,Sports Management,Chemistry
1,2,5.02,3.26,1,Electrical Engineering,Astrophysics
0,2,5.29,3.98,1,Biology,Computer Science
1,5,9.58,1.62,1,Astrophysics,Chemistry
1,2,9.7,3.58,0,Journalism,Chemistry
1,2,6.34,1.98,1,Chemistry,Journalism
1,2,6.53,1.9,1,Statistics,Computer Science
0,5,7.15,2.1,0,Religious Studies,German
1,3,7.5,1.88,1,English,Electrical Engineering
1,3,5.58,4,1,Biology,Math
1,2,6.8,1.65,1,Chemistry,Sports Management
1,2,7.37,2.57,1,Computer Science,Data Science
1,4,6.77,3.7,1,Math,Math
0,2,7.46,2.73,0,Religious Studies,Fine Arts
1,4,8.03,2.28,0,Statistics,Chemistry
1,3,8.81,1.71,1,Religious Studies,French
1,3,8.74,2.61,1,German,Computer Science
1,2,6.78,3.43,1,Sports Management,French
0,3,7,2.17,1,Spanish,French
1,3,9.64,3.06,1,Data Science,Astrophysics
1,3,8.38,2,0,Fine Arts,Data Science
1,3,5.2,2.76,1,Fine Arts,Spanish
0,2,7.42,2.16,1,Math,English
0,4,8.02,3.53,1,French,Computer Science
1,4,6.34,1.85,0,Biology,Electrical Engineering
1,2,8.22,1.63,0,Statistics,Journalism
1,3,7.49,3.5,0,Computer Science,Fine Arts
1,4,6.14,2.29,1,Fine Arts,Fine Arts
0,3,7.39,2.19,0,Religious Studies,Journalism
1,3,5.89,1.83,1,Chemistry,Astrophysics
1,3,6.59,2.46,0,Journalism,Electrical Engineering
0,3,6.92,3.08,0,Math,Biology
1,2,8.15,1.63,0,German,Math
1,3,5.54,1.97,1,Fine Arts,Math
1,3,6.86,3.02,0,Chemistry,French
1,2,6.46,3.77,1,Biology,Statistics
1,3,6.84,2.24,1,Astronomy,Sports Management
0,4,6.73,2.73,1,Journalism,Spanish
1,3,9.97,1.77,1,Fine Arts,Math
0,2,8.88,2.97,0,Astrophysics,Electrical Engineering
1,3,7.66,2.24,0,Journalism,Computer Science
1,2,9.53,3.53,1,Electrical Engineering,Fine Arts
0,2,9.52,2.35,1,Biology,Astronomy
1,4,9.4,3.19,0,Computer Science,Biology
1,4,8.17,3.27,1,French,German
1,4,7.71,2.75,0,Astronomy,Astrophysics
1,4,6.57,1.67,0,Statistics,Data Science
1,2,7.84,1.61,1,Math,Astronomy
0,5,6.38,2.73,0,Data Science,German
0,3,8.15,2.49,1,Math,Computer Science
0,2,7.7,2.19,0,French,Spanish
0,2,9.74,3.86,0,Electrical Engineering,Computer Science
1,2,8.25,2.98,0,German,Electrical Engineering
0,4,8.47,3.74,1,Electrical Engineering,Chemistry
1,2,8.14,2.34,1,Sports Management,Statistics
0,5,8.85,3.87,0,Biology,Journalism
1,3,9.71,3.39,0,Computer Science,Fine Arts
0,4,9.72,2.99,1,French,Electrical Engineering
1,3,6.47,3.83,1,Religious Studies,Fine Arts
1,4,7.62,2.44,1,Data Science,French
0,3,8.76,1.99,1,English,Chemistry
0,5,6.98,1.77,1,Electrical Engineering,Journalism
0,4,8.53,3.07,0,Astronomy,Journalism
1,4,7.67,3.09,1,Computer Science,Electrical Engineering
1,3,9.19,2.61,0,Biology,Religious Studies
1,2,6.01,1.5,1,Astronomy,Fine Arts
1,4,8.02,1.92,0,Astronomy,Biology
1,3,6.02,1.55,1,Electrical Engineering,Fine Arts
1,5,9.53,3.76,1,Spanish,Astronomy
0,4,7.01,2.18,1,Astrophysics,Fine Arts
0,2,9.7,2.53,1,English,French
1,4,6.94,3.7,0,English,French
0,4,5.96,3.66,1,Journalism,Data Science
0,4,5.38,3.02,1,Astronomy,English
1,4,5.76,2.76,0,Spanish,Electrical Engineering
0,4,8.66,1.75,1,English,Data Science
1,5,6.17,2.58,0,Spanish,French
1,4,7.99,1.98,1,English,Spanish
1,4,5.46,2.5,0,Electrical Engineering,Math
1,3,8.46,2.75,1,Computer Science,German
1,5,10,3.1,1,Electrical Engineering,Chemistry
1,3,7.12,2.45,0,Computer Science,Statistics
1,5,9.06,3.92,1,French,Sports Management
0,3,6.27,3.43,1,Astronomy,French
1,4,8.8,1.78,1,Journalism,Data Science
0,2,5.42,1.8,0,Chemistry,Spanish
1,3,5.5,3.17,1,Astronomy,Electrical Engineering
1,4,6.96,2.64,1,Computer Science,Journalism
1,5,5.78,2.54,1,Journalism,Spanish
1,3,8.96,3.51,1,Astrophysics,Fine Arts
1,4,8.28,3.51,1,English,Electrical Engineering
0,4,6.55,3.9,1,Sports Management,Fine Arts
1,3,5.48,3.7,1,Fine Arts,Spanish
0,5,6.53,3.76,1,Spanish,Astrophysics
0,3,9.08,3.83,1,Biology,Journalism
1,2,7.2,3.18,1,French,Fine Arts
1,3,9.81,2.51,0,Sports Management,Biology
1,2,5.67,3.8,0,German,Spanish
1,3,6.61,3.88,1,Sports Management,Astronomy
1,3,9.58,3.73,0,German,Electrical Engineering
1,2,7.89,1.73,1,French,Religious Studies
1,5,8.97,2.55,0,Electrical Engineering,Astronomy
0,3,9.14,3,0,Chemistry,Fine Arts
0,4,7.76,3.84,1,Electrical Engineering,Computer Science
1,4,6.44,3.26,1,Astronomy,Journalism
1,2,6.83,2.48,0,English,Math
1,3,6.71,2.14,1,Chemistry,Fine Arts
1,3,8.23,2.1,0,Chemistry,Religious Studies
1,2,8.9,2.41,0,Data Science,Computer Science
0,5,8.27,2.74,1,Data Science,English
1,4,6.6,2.23,0,Math,Biology
1,4,8.07,2.83,0,Astrophysics,Statistics
1,3,5.07,3.31,1,Math,Astronomy
1,4,9.41,3.76,0,Spanish,Fine Arts
0,3,6,2.22,1,Chemistry,French
0,5,6.55,2.6,0,Fine Arts,Astronomy
0,3,8.83,3.37,0,French,German
1,3,8.95,2.62,0,Chemistry,Spanish
1,3,6.05,1.61,0,Math,Astronomy
1,3,8.39,3.59,0,Chemistry,Sports Management
0,4,6.89,2.46,0,Astronomy,Computer Science
0,5,7.8,3.37,0,German,Computer Science
0,3,5.11,3.92,1,Data Science,Astronomy
1,5,6.8,3.14,1,Statistics,English
0,3,5.69,1.8,0,French,Biology
0,2,8.49,1.79,1,German,French
1,4,7.24,2.93,1,Electrical Engineering,Data Science
1,4,6.33,3.28,0,Sports Management,Astronomy
0,3,7.83,3.57,1,Sports Management,Computer Science
0,4,7.37,3.19,1,Fine Arts,German
1,5,8.94,2.46,1,Computer Science,Sports Management
1,3,6.99,3.06,1,Electrical Engineering,Spanish
0,4,8.92,3.28,1,Math,Sports Management
0,4,5.6,2.65,1,German,German
1,4,7.5,3.54,0,Data Science,Astrophysics
1,5,9.86,3.94,0,Astrophysics,Spanish
1,3,9.84,3.18,0,Journalism,Sports Management
1,4,6.23,2.46,1,Sports Management,German
0,5,8.34,2.68,1,Astrophysics,Math
1,5,8.12,3.45,0,Sports Management,Astrophysics
1,5,6.04,2.25,1,Biology,German
1,4,9.35,1.79,0,Math,German
0,4,5.94,1.54,0,Biology,Statistics
0,4,8.87,2.5,0,Astronomy,Data Science
1,2,6.69,1.73,1,French,Sports Management
0,2,5.81,1.63,1,Chemistry,Sports Management
1,3,7.54,3.18,1,French,Astronomy
1,5,9.97,2.96,0,French,English
1,4,8.39,2.74,0,Religious Studies,Chemistry
0,4,6.26,2.44,1,Sports Management,French
1,4,7.16,1.54,1,English,Fine Arts
1,3,7.81,2.99,1,Fine Arts,Chemistry
1,2,9.77,3.79,0,Astrophysics,Fine Arts
0,2,6.51,3.85,0,Electrical Engineering,Biology
0,4,7.17,3.73,1,Computer Science,Statistics
1,4,9.22,3.92,0,French,Math
0,2,6.79,3.51,1,Data Science,Biology
1,3,8.5,3.91,1,Journalism,Data Science
1,3,6.47,2.86,1,Math,English
0,5,5.02,2.7,0,Statistics,Biology
0,4,5.73,2.38,1,French,English
1,3,5.47,2.61,1,Spanish,Spanish
1,3,6.66,3.1,0,English,English
0,2,6.8,1.92,0,Math,German
1,2,8.74,2.77,1,Sports Management,Sports Management
1,4,7.98,2.71,0,Data Science,Astronomy
1,5,6.18,3.88,1,Electrical Engineering,French
1,4,7.31,2.71,1,Spanish,Computer Science
1,3,9.21,3.83,1,Astronomy,Religious Studies
1,5,7.38,3,1,Computer Science,Computer Science
0,3,7.66,3.08,0,Statistics,English
0,2,5.1,3.03,0,Electrical Engineering,Electrical Engineering
1,4,6.87,3.22,0,Journalism,Fine Arts
0,2,5.62,3.2,0,Spanish,Statistics
1,3,8.91,2.8,1,Astrophysics,Astrophysics
1,4,9.79,1.85,0,Fine Arts,Fine Arts
1,4,6.69,3.1,0,Electrical Engineering,Chemistry
1,2,9.46,3.32,1,Computer Science,Sports Management
1,5,9.95,3.99,0,Sports Management,Astronomy
1,3,9.94,1.91,0,Statistics,Electrical Engineering
1,4,9.91,3.09,0,Math,Biology
0,5,5.35,3.84,1,Religious Studies,French
0,4,9.63,2.67,1,Sports Management,Statistics
0,5,7.74,3.74,0,German,English
0,3,6.79,2.44,0,Computer Science,Astrophysics
0,4,9.47,3.19,1,Chemistry,French
1,2,6.07,3.74,1,Data Science,Sports Management
1,2,7.99,1.66,1,Statistics,German
0,3,9.13,2.79,0,Electrical Engineering,Journalism
0,3,5.08,1.87,1,Chemistry,Electrical Engineering
1,2,7.18,3.55,1,Biology,French
1,4,8.39,3.07,0,Astrophysics,French
1,5,8.66,1.61,0,English,French
0,4,8.93,3.14,1,Biology,Chemistry
1,2,9.4,3.32,0,Chemistry,Fine Arts
1,5,7.46,1.95,1,Astrophysics,Chemistry
1,2,6.61,1.73,1,Statistics,Math
1,4,8.73,3.57,0,German,Statistics
1,4,5.79,2.47,0,Electrical Engineering,Biology
1,4,8.7,2.93,1,Fine Arts,Computer Science
1,5,7.17,3.56,1,Biology,Spanish
0,5,6.31,1.54,1,Data Science,Electrical Engineering
1,5,7.18,2.04,0,Astrophysics,Fine Arts
0,3,6.64,3.94,1,Religious Studies,Math
1,2,6.97,2.14,1,German,French
1,5,5.31,2.38,1,German,Chemistry
1,4,9.31,3.6,1,German,Electrical Engineering
0,5,8.63,2.83,1,French,Statistics
0,3,6.1,2.46,0,English,Data Science
1,3,7.87,3.58,0,Sports Management,Computer Science
1,5,6.61,3.37,0,Fine Arts,Spanish
1,3,6.08,1.54,1,Spanish,Astrophysics
1,2,8.36,3.84,1,Electrical Engineering,Religious Studies
0,4,6.32,2.39,1,Spanish,Spanish
1,4,9.4,1.74,0,German,Astrophysics
1,5,8.15,3.32,0,Spanish,Statistics
0,4,8.41,2.41,1,Astrophysics,English
1,2,7.39,3.51,1,Biology,Math
0,4,7.94,2.05,1,Math,Journalism
1,2,6.12,3.81,1,Statistics,Astrophysics
1,5,7.85,3.34,1,Sports Management,English
0,4,8.15,2.93,0,English,Data Science
0,4,6.63,3.32,1,Math,Biology
1,4,6.54,3.99,0,Astronomy,Computer Science
1,4,5.9,1.65,1,Math,Math
1,3,8.4,3.43,0,Journalism,Statistics
1,5,7.49,1.77,0,Electrical Engineering,Computer Science
1,2,8.43,3.85,1,French,Math
1,3,9.15,2.91,1,French,Sports Management
